REF_AREA,Geographic area,INDICATOR,Indicator,SEX,Sex,WEALTH_QUINTILE,Wealth Quintile,SERIES_NAME,Series Name,SERIES_YEAR,Series Year,REGIONAL_GROUP,Regional group,TIME_PERIOD,OBS_VALUE,COUNTRY_NOTES,CONNECTION,DEATH_CATEGORY,CATEGORY,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of measure,SERIES_CATEGORY,Series Category,SERIES_TYPE,Series Type,STD_ERR,REF_DATE,AGE_GROUP_OF_WOMEN,Age Group of Women,TIME_SINCE_FIRST_BIRTH,Time Since First Birth,DEFINITION,INTERVAL,SERIES_METHOD,Series Method,LOWER_BOUND,UPPER_BOUND,STATUS,YEAR_TO_ACHIEVE,MODEL,Model Used
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,2175,VR Submitted to WHO/UNIGME 2024 version (VR),2023,2023,,,1995-06,26.16402939,,,,,EX,Excluded from IGME,D_PER_1000_B,"Deaths per 1,000 live births",VR,VR,VR,Vital Records,,1995.5,,,,,,1,VR,Vital Registration,,,,,,
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,2175,VR Submitted to WHO/UNIGME 2024 version (VR),2023,2023,,,1996-06,22.29320225,,,,,EX,Excluded from IGME,D_PER_1000_B,"Deaths per 1,000 live births",VR,VR,VR,Vital Records,,1996.5,,,,,,1,VR,Vital Registration,,,,,,
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,2175,VR Submitted to WHO/UNIGME 2024 version (VR),2023,2023,,,1997-06,23.05928316,,,,,EX,Excluded from IGME,D_PER_1000_B,"Deaths per 1,000 live births",VR,VR,VR,Vital Records,,1997.5,,,,,,1,VR,Vital Registration,,,,,,
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,2175,VR Submitted to WHO/UNIGME 2024 version (VR),2023,2023,,,1998-06,18.8398707,,,,,EX,Excluded from IGME,D_PER_1000_B,"Deaths per 1,000 live births",VR,VR,VR,Vital Records,,1998.5,,,,,,1,VR,Vital Registration,,,,,,
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,2175,VR Submitted to WHO/UNIGME 2024 version (VR),2023,2023,,,1999-06,23.110833,,,,,EX,Excluded from IGME,D_PER_1000_B,"Deaths per 1,000 live births",VR,VR,VR,Vital Records,,1999.5,,,,,,1,VR,Vital Registration,,,,,,
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,2175,VR Submitted to WHO/UNIGME 2024 version (VR),2023,2023,,,2000-06,20.59014626,,,,,EX,Excluded from IGME,D_PER_1000_B,"Deaths per 1,000 live births",VR,VR,VR,Vital Records,,2000.5,,,,,,1,VR,Vital Registration,,,,,,
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,2175,VR Submitted to WHO/UNIGME 2024 version (VR),2023,2023,,,2009-06,11.50402087,,,,,EX,Excluded from IGME,D_PER_1000_B,"Deaths per 1,000 live births",VR,VR,VR,Vital Records,,2009.5,,,,,,1,VR,Vital Registration,,,,,,
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,2175,VR Submitted to WHO/UNIGME 2024 version (VR),2023,2023,,,2013-06,9.319118294,,,,,EX,Excluded from IGME,D_PER_1000_B,"Deaths per 1,000 live births",VR,VR,VR,Vital Records,,2013.5,,,,,,1,VR,Vital Registration,,,,,,
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,2175,VR Submitted to WHO/UNIGME 2024 version (VR),2023,2023,,,2015-06,17.1468252,,,,,IN,Included in IGME,D_PER_1000_B,"Deaths per 1,000 live births",VR,VR,VR,Vital Records,,2015.5,,,,,,1,VR,Vital Registration,,,,,,
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,2175,VR Submitted to WHO/UNIGME 2024 version (VR),2023,2023,,,2016-06,15.57149644,,,,,IN,Included in IGME,D_PER_1000_B,"Deaths per 1,000 live births",VR,VR,VR,Vital Records,,2016.5,,,,,,1,VR,Vital Registration,,,,,,
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,2175,VR Submitted to WHO/UNIGME 2024 version (VR),2023,2023,,,2017-06,17.24811226,,,,,IN,Included in IGME,D_PER_1000_B,"Deaths per 1,000 live births",VR,VR,VR,Vital Records,,2017.5,,,,,,1,VR,Vital Registration,,,,,,
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,2175,VR Submitted to WHO/UNIGME 2024 version (VR),2023,2023,,,2018-06,16.40906926,,,,,IN,Included in IGME,D_PER_1000_B,"Deaths per 1,000 live births",VR,VR,VR,Vital Records,,2018.5,,,,,,1,VR,Vital Registration,,,,,,
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,2175,VR Submitted to WHO/UNIGME 2024 version (VR),2023,2023,,,2019-06,16.51548994,,,,,IN,Included in IGME,D_PER_1000_B,"Deaths per 1,000 live births",VR,VR,VR,Vital Records,,2019.5,,,,,,1,VR,Vital Registration,,,,,,
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,2175,VR Submitted to WHO/UNIGME 2024 version (VR),2023,2023,,,2020-06,13.70029417,,,,,IN,Included in IGME,D_PER_1000_B,"Deaths per 1,000 live births",VR,VR,VR,Vital Records,,2020.5,,,,,,1,VR,Vital Registration,,,,,,
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,2175,VR Submitted to WHO/UNIGME 2024 version (VR),2023,2023,,,2021-06,14.711706,,,,,IN,Included in IGME,D_PER_1000_B,"Deaths per 1,000 live births",VR,VR,VR,Vital Records,,2021.5,,,,,,1,VR,Vital Registration,,,,,,
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,2175,VR Submitted to WHO/UNIGME 2024 version (VR),2023,2023,,,2022-06,12.83032557,,,,,IN,Included in IGME,D_PER_1000_B,"Deaths per 1,000 live births",VR,VR,VR,Vital Records,,2022.5,,,,,,1,VR,Vital Registration,,,,,,
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,441,Multiple Indicator Cluster Survey 2018 (Direct),2018,2018,,,1995-06,20.62868,,,,,EX,Excluded from IGME,D_PER_1000_B,"Deaths per 1,000 live births",MICS,MICS,D,Direct,6.436329,1995.5,,,,,,5,FBH,Survey/Census with Full Birth Histories,,,,,,
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,441,Multiple Indicator Cluster Survey 2018 (Direct),2018,2018,,,2000-06,13.59935,,,,,EX,Excluded from IGME,D_PER_1000_B,"Deaths per 1,000 live births",MICS,MICS,D,Direct,3.71098,2000.5,,,,,,5,FBH,Survey/Census with Full Birth Histories,,,,,,
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,441,Multiple Indicator Cluster Survey 2018 (Direct),2018,2018,,,2005-06,13.45318,,,,,EX,Excluded from IGME,D_PER_1000_B,"Deaths per 1,000 live births",MICS,MICS,D,Direct,3.168692,2005.5,,,,,,5,FBH,Survey/Census with Full Birth Histories,,,,,,
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,441,Multiple Indicator Cluster Survey 2018 (Direct),2018,2018,,,2010-06,12.78214,,,,,EX,Excluded from IGME,D_PER_1000_B,"Deaths per 1,000 live births",MICS,MICS,D,Direct,2.810314,2010.5,,,,,,5,FBH,Survey/Census with Full Birth Histories,,,,,,
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,441,Multiple Indicator Cluster Survey 2018 (Direct),2018,2018,,,2015-06,16.12221,,,,,EX,Excluded from IGME,D_PER_1000_B,"Deaths per 1,000 live births",MICS,MICS,D,Direct,3.440204,2015.5,,,,,,5,FBH,Survey/Census with Full Birth Histories,,,,,,
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,490,Demographic and Health Survey 1988 (Direct),1988,1988,,,1965-06,182.9622,,,,,IN,Included in IGME,D_PER_1000_B,"Deaths per 1,000 live births",DHS,DHS,D,Direct,24.28713,1965.5,,,,,,5,FBH,Survey/Census with Full Birth Histories,,,,,,
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,490,Demographic and Health Survey 1988 (Direct),1988,1988,,,1970-06,170.4461,,,,,IN,Included in IGME,D_PER_1000_B,"Deaths per 1,000 live births",DHS,DHS,D,Direct,15.31352,1970.5,,,,,,5,FBH,Survey/Census with Full Birth Histories,,,,,,
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,490,Demographic and Health Survey 1988 (Direct),1988,1988,,,1975-06,100.2136,,,,,IN,Included in IGME,D_PER_1000_B,"Deaths per 1,000 live births",DHS,DHS,D,Direct,9.810865,1975.5,,,,,,5,FBH,Survey/Census with Full Birth Histories,,,,,,
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,490,Demographic and Health Survey 1988 (Direct),1988,1988,,,1980-06,92.79524,,,,,IN,Included in IGME,D_PER_1000_B,"Deaths per 1,000 live births",DHS,DHS,D,Direct,8.416013,1980.5,,,,,,5,FBH,Survey/Census with Full Birth Histories,,,,,,
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,490,Demographic and Health Survey 1988 (Direct),1988,1988,,,1985-06,56.79573,,,,,IN,Included in IGME,D_PER_1000_B,"Deaths per 1,000 live births",DHS,DHS,D,Direct,5.684486,1985.5,,,,,,5,FBH,Survey/Census with Full Birth Histories,,,,,,
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,879,Census 2004 (Indirect),2004,2004,,,1994-03,52.20252,,,,,IN,Included in IGME,D_PER_1000_B,"Deaths per 1,000 live births",CEN,Census,ID,Indirect,,1994.2,,,,,,,SBH,Survey/Census with Summary Birth Histories,,,,,,
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,879,Census 2004 (Indirect),2004,2004,,,1997-03,42.08547,,,,,IN,Included in IGME,D_PER_1000_B,"Deaths per 1,000 live births",CEN,Census,ID,Indirect,,1997.2,,,,,,,SBH,Survey/Census with Summary Birth Histories,,,,,,
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,879,Census 2004 (Indirect),2004,2004,,,1999-01,35.00851,,,,,IN,Included in IGME,D_PER_1000_B,"Deaths per 1,000 live births",CEN,Census,ID,Indirect,,1999.1,,,,,,,SBH,Survey/Census with Summary Birth Histories,,,,,,
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,879,Census 2004 (Indirect),2004,2004,,,2000-05,29.25864,,,,,IN,Included in IGME,D_PER_1000_B,"Deaths per 1,000 live births",CEN,Census,ID,Indirect,,2000.3,,,,,,,SBH,Survey/Census with Summary Birth Histories,,,,,,
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,879,Census 2004 (Indirect),2004,2004,,,2001-05,31.0619,,,,,IN,Included in IGME,D_PER_1000_B,"Deaths per 1,000 live births",CEN,Census,ID,Indirect,,2001.4,,,,,,,SBH,Survey/Census with Summary Birth Histories,,,,,,
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,879,Census 2004 (Indirect),2004,2004,,,2002-04,38.27362,,,,,EX,Excluded from IGME,D_PER_1000_B,"Deaths per 1,000 live births",CEN,Census,ID,Indirect,,2002.3,,,,,,,SBH,Survey/Census with Summary Birth Histories,,,,,,
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1962-06,269.341044592588,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,1962.5,,,,,,1,,,225.755282261051,323.865611442136,,,BSR,BSR
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1963-06,256.913369916806,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,1963.5,,,,,,1,,,219.957033744643,301.703335445282,,,BSR,BSR
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1964-06,244.588778307644,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,1964.5,,,,,,1,,,212.914671740001,281.803804666115,,,BSR,BSR
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1965-06,232.773925713064,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,1965.5,,,,,,1,,,205.373541650631,263.956253291411,,,BSR,BSR
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1966-06,221.259303081728,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,1966.5,,,,,,1,,,196.969609922254,248.049279775135,,,BSR,BSR
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1967-06,209.8224064936,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,1967.5,,,,,,1,,,187.808617320096,233.387318167305,,,BSR,BSR
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1968-06,198.6054281533,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,1968.5,,,,,,1,,,178.810938008066,219.747781430687,,,BSR,BSR
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1969-06,187.962964924818,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,1969.5,,,,,,1,,,169.816748192096,207.343260220684,,,BSR,BSR
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1970-06,177.686809811025,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,1970.5,,,,,,1,,,160.774008265942,195.787736244869,,,BSR,BSR
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1971-06,167.638111770833,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,1971.5,,,,,,1,,,151.679517910231,185.02069027544,,,BSR,BSR
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1972-06,158.286405929103,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,1972.5,,,,,,1,,,143.206878337224,174.850824722578,,,BSR,BSR
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1973-06,149.002349432411,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,1973.5,,,,,,1,,,134.96890038452,164.776822262339,,,BSR,BSR
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1974-06,139.952403588095,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,1974.5,,,,,,1,,,126.972749017919,154.703403457213,,,BSR,BSR
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1975-06,131.126661203627,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,1975.5,,,,,,1,,,119.039601227707,144.966517146472,,,BSR,BSR
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1976-06,122.578142194128,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,1976.5,,,,,,1,,,111.024074557503,135.601676071083,,,BSR,BSR
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1977-06,114.201665028408,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,1977.5,,,,,,1,,,103.538410397178,126.340893551987,,,BSR,BSR
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1978-06,106.47784693433,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,1978.5,,,,,,1,,,96.2390768465408,117.852810164829,,,BSR,BSR
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1979-06,99.4106823210099,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,1979.5,,,,,,1,,,89.8133901408148,110.30789765994,,,BSR,BSR
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1980-06,93.0203630517939,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,1980.5,,,,,,1,,,83.8960185246718,103.3491060439,,,BSR,BSR
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1981-06,87.1623856268104,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,1981.5,,,,,,1,,,78.4856703508149,96.9726439447226,,,BSR,BSR
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1982-06,81.8777454995615,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,1982.5,,,,,,1,,,73.6651424094873,91.2506632348089,,,BSR,BSR
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1983-06,76.9670732654974,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,1983.5,,,,,,1,,,69.047825842892,85.9526746366593,,,BSR,BSR
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1984-06,72.3888096870361,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,1984.5,,,,,,1,,,64.8595376182505,81.1452663999574,,,BSR,BSR
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1985-06,68.2706183783779,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,1985.5,,,,,,1,,,61.0111981620534,76.731128690509,,,BSR,BSR
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1986-06,64.4268719515436,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,1986.5,,,,,,1,,,57.4059731966098,72.7095869283943,,,BSR,BSR
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1987-06,61.0003955993779,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,1987.5,,,,,,1,,,54.0710718812123,69.1320873336816,,,BSR,BSR
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1988-06,57.8238236586765,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,1988.5,,,,,,1,,,50.9066399559109,65.7968268761038,,,BSR,BSR
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1989-06,55.0222094545201,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,1989.5,,,,,,1,,,48.2464087849617,62.8663474581014,,,BSR,BSR
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1990-06,52.2514029448745,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,1990.5,,,,,,1,,,45.681768491464,59.8651019464179,,,BSR,BSR
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1991-06,49.6757491692634,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,1991.5,,,,,,1,,,43.3125689821041,56.9903209920539,,,BSR,BSR
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1992-06,47.1200668784559,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,1992.5,,,,,,1,,,40.904214233209,54.1524570880541,,,BSR,BSR
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1993-06,44.5060484431111,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,1993.5,,,,,,1,,,38.5004397172661,51.1875446594711,,,BSR,BSR
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1994-06,41.8264885981591,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,1994.5,,,,,,1,,,36.1263631959448,48.1552842352219,,,BSR,BSR
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1995-06,39.0474218324803,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,1995.5,,,,,,1,,,33.8536858671842,44.9272622465042,,,BSR,BSR
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1996-06,36.3040309712878,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,1996.5,,,,,,1,,,31.5470498970756,41.7497277441052,,,BSR,BSR
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1997-06,33.5878587153177,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,1997.5,,,,,,1,,,29.2649416943217,38.5936002214355,,,BSR,BSR
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1998-06,30.9647053417576,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,1998.5,,,,,,1,,,27.0627385690945,35.543653897543,,,BSR,BSR
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,1999-06,28.5898430496185,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,1999.5,,,,,,1,,,25.0604586823444,32.7600129693612,,,BSR,BSR
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2000-06,26.5474386434355,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,2000.5,,,,,,1,,,23.3313578111335,30.3259155094699,,,BSR,BSR
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2001-06,24.7527279346042,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,2001.5,,,,,,1,,,21.7976846908536,28.0519313776719,,,BSR,BSR
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2002-06,23.1949143528161,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,2002.5,,,,,,1,,,20.578024205106,26.0700786665937,,,BSR,BSR
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2003-06,21.8327214888465,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,2003.5,,,,,,1,,,19.5588485137146,24.2776239125855,,,BSR,BSR
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2004-06,20.6767564907537,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,2004.5,,,,,,1,,,18.7567480029913,22.6722706852914,,,BSR,BSR
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2005-06,19.7000823166512,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,2005.5,,,,,,1,,,18.1317768656651,21.314158622899,,,BSR,BSR
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2006-06,18.9032173622824,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,2006.5,,,,,,1,,,17.6658392920469,20.2048862292301,,,BSR,BSR
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2007-06,18.273179237742,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,2007.5,,,,,,1,,,17.3194944249952,19.2997901817453,,,BSR,BSR
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2008-06,17.8070820124458,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,2008.5,,,,,,1,,,16.9659515133769,18.6707998383506,,,BSR,BSR
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2009-06,17.4526982971789,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,2009.5,,,,,,1,,,16.6455822942886,18.3068560579522,,,BSR,BSR
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2010-06,17.1873640986445,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,2010.5,,,,,,1,,,16.3440617900031,18.0916224231376,,,BSR,BSR
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2011-06,17.0299756789752,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,2011.5,,,,,,1,,,16.1346231754688,17.9406108033928,,,BSR,BSR
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2012-06,16.9377603973574,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,2012.5,,,,,,1,,,16.0664708814568,17.8220736222037,,,BSR,BSR
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2013-06,16.8792246695788,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,2013.5,,,,,,1,,,16.0886891240798,17.6847111901335,,,BSR,BSR
TUN,Tunisia,MRY0T4,Under-five mortality rate,F,Female,_T,Total,UN_IGME,UN IGME estimate,2023,2023,,,2014-06,16.8596857438453,,,,,A,Normal value,D_PER_1000_B,"Deaths per 1,000 live births",,,,,,2014.5,,,,,,1,,,16.1938049604329,17.5281197802486,,,BSR,BSR
